Entity,Code,Date,Daily new confirmed deaths due to COVID-19 per million people (deaths per million)
South America,,"Mar 15, 2020",0.0023214795461448056
South America,,"Mar 16, 2020",0
South America,,"Mar 17, 2020",0
South America,,"Mar 18, 2020",0.0023214795461448056
South America,,"Mar 19, 2020",0.009285918184579222
South America,,"Mar 20, 2020",0.011607397730724028
South America,,"Mar 21, 2020",0.025536275007592864
South America,,"Mar 22, 2020",0.025536275007592864
South America,,"Mar 23, 2020",0.03714367273831689
South America,,"Mar 24, 2020",0.034822193192172085
South America,,"Mar 25, 2020",0.06267994774590975
South America,,"Mar 26, 2020",0.041786631830606505
South America,,"Mar 27, 2020",0.0789303045689234
South America,,"Mar 28, 2020",0.06964438638434417
South America,,"Mar 29, 2020",0.08589474320735781
South America,,"Mar 30, 2020",0.10214510003037146
South America,,"Mar 31, 2020",0.10910953866880586
South America,,"Apr 1, 2020",0.16946800686857083
South America,,"Apr 2, 2020",0.26464866826050787
South America,,"Apr 3, 2020",0.17643244550700524
South America,,"Apr 4, 2020",0.2460768318913494
South America,,"Apr 5, 2020",0.30875677963725917
South America,,"Apr 6, 2020",0.2066116796068877
South America,,"Apr 7, 2020",0.26000570916821825
South America,,"Apr 8, 2020",0.4155448387599202
South America,,"Apr 9, 2020",0.43875963422136827
South America,,"Apr 10, 2020",0.5292973365210157
South America,,"Apr 11, 2020",0.4503670319520923
South America,,"Apr 12, 2020",0.31804269782183836
South America,,"Apr 13, 2020",0.3598293296524449
South America,,"Apr 14, 2020",0.31804269782183836
South America,,"Apr 15, 2020",0.6360853956436767
South America,,"Apr 16, 2020",0.633763916097532
South America,,"Apr 17, 2020",0.5919772842669254
South America,,"Apr 18, 2020",0.6685861092897041
South America,,"Apr 19, 2020",0.7521593729509171
South America,,"Apr 20, 2020",0.4851892251442644
South America,,"Apr 21, 2020",0.501439581967278
South America,,"Apr 22, 2020",0.5780484069900567
South America,,"Apr 23, 2020",0.6082276410899391
South America,,"Apr 24, 2020",1.1560968139801133
South Korea,KOR,"Dec 31, 2019",0
South Korea,KOR,"Jan 1, 2020",0
South Korea,KOR,"Jan 2, 2020",0
South Korea,KOR,"Jan 3, 2020",0
South Korea,KOR,"Jan 4, 2020",0
South Korea,KOR,"Jan 5, 2020",0
South Korea,KOR,"Jan 6, 2020",0
South Korea,KOR,"Jan 7, 2020",0
South Korea,KOR,"Jan 8, 2020",0
South Korea,KOR,"Jan 9, 2020",0
South Korea,KOR,"Jan 10, 2020",0
South Korea,KOR,"Jan 11, 2020",0
South Korea,KOR,"Jan 12, 2020",0
South Korea,KOR,"Jan 13, 2020",0
South Korea,KOR,"Jan 14, 2020",0
South Korea,KOR,"Jan 15, 2020",0
South Korea,KOR,"Jan 16, 2020",0
South Korea,KOR,"Jan 17, 2020",0
South Korea,KOR,"Jan 18, 2020",0
South Korea,KOR,"Jan 19, 2020",0
South Korea,KOR,"Jan 20, 2020",0
South Korea,KOR,"Jan 21, 2020",0
South Korea,KOR,"Jan 22, 2020",0
South Korea,KOR,"Jan 23, 2020",0
South Korea,KOR,"Jan 24, 2020",0
South Korea,KOR,"Jan 25, 2020",0
South Korea,KOR,"Jan 26, 2020",0
South Korea,KOR,"Jan 27, 2020",0
South Korea,KOR,"Jan 28, 2020",0
South Korea,KOR,"Jan 29, 2020",0
South Korea,KOR,"Jan 30, 2020",0
South Korea,KOR,"Jan 31, 2020",0
South Korea,KOR,"Feb 1, 2020",0
South Korea,KOR,"Feb 2, 2020",0
South Korea,KOR,"Feb 3, 2020",0
South Korea,KOR,"Feb 4, 2020",0
South Korea,KOR,"Feb 5, 2020",0
South Korea,KOR,"Feb 6, 2020",0
South Korea,KOR,"Feb 7, 2020",0
South Korea,KOR,"Feb 8, 2020",0
South Korea,KOR,"Feb 9, 2020",0
South Korea,KOR,"Feb 10, 2020",0
South Korea,KOR,"Feb 11, 2020",0
South Korea,KOR,"Feb 12, 2020",0
South Korea,KOR,"Feb 13, 2020",0
South Korea,KOR,"Feb 14, 2020",0
South Korea,KOR,"Feb 15, 2020",0
South Korea,KOR,"Feb 16, 2020",0
South Korea,KOR,"Feb 17, 2020",0
South Korea,KOR,"Feb 18, 2020",0
South Korea,KOR,"Feb 19, 2020",0
South Korea,KOR,"Feb 20, 2020",0
South Korea,KOR,"Feb 21, 2020",0.01950489439240723
South Korea,KOR,"Feb 22, 2020",0.01950489439240723
South Korea,KOR,"Feb 23, 2020",0.05851468317722169
South Korea,KOR,"Feb 24, 2020",0.03900978878481446
South Korea,KOR,"Feb 25, 2020",0.01950489439240723
South Korea,KOR,"Feb 26, 2020",0.05851468317722169
South Korea,KOR,"Feb 27, 2020",0.01950489439240723
South Korea,KOR,"Feb 28, 2020",0.01950489439240723
South Korea,KOR,"Feb 29, 2020",0.05851468317722169
South Korea,KOR,"Mar 1, 2020",0.01950489439240723
South Korea,KOR,"Mar 2, 2020",0.09752447196203615
South Korea,KOR,"Mar 3, 2020",0.11702936635444337
South Korea,KOR,"Mar 4, 2020",0.07801957756962892
South Korea,KOR,"Mar 5, 2020",0.05851468317722169
South Korea,KOR,"Mar 6, 2020",0.1365342607468506
South Korea,KOR,"Mar 7, 2020",0.03900978878481446
South Korea,KOR,"Mar 8, 2020",0.11702936635444337
South Korea,KOR,"Mar 9, 2020",0.01950489439240723
South Korea,KOR,"Mar 10, 2020",0.05851468317722169
South Korea,KOR,"Mar 11, 2020",0.11702936635444337
South Korea,KOR,"Mar 12, 2020",0.11702936635444337
South Korea,KOR,"Mar 13, 2020",0.01950489439240723
South Korea,KOR,"Mar 14, 2020",0.09752447196203615
South Korea,KOR,"Mar 15, 2020",0.05851468317722169
South Korea,KOR,"Mar 16, 2020",0
South Korea,KOR,"Mar 17, 2020",0.11702936635444337
South Korea,KOR,"Mar 18, 2020",0.09752447196203615
South Korea,KOR,"Mar 19, 2020",0.09752447196203615
South Korea,KOR,"Mar 20, 2020",0.17554404953166505
South Korea,KOR,"Mar 21, 2020",0.05851468317722169
South Korea,KOR,"Mar 22, 2020",0.01950489439240723
South Korea,KOR,"Mar 23, 2020",0.17554404953166505
South Korea,KOR,"Mar 24, 2020",0.1365342607468506
South Korea,KOR,"Mar 25, 2020",0.11702936635444337
South Korea,KOR,"Mar 26, 2020",0.09752447196203615
South Korea,KOR,"Mar 27, 2020",0.15603915513925784
South Korea,KOR,"Mar 28, 2020",0.09752447196203615
South Korea,KOR,"Mar 29, 2020",0.15603915513925784
South Korea,KOR,"Mar 30, 2020",0.11702936635444337
South Korea,KOR,"Mar 31, 2020",0.09752447196203615
South Korea,KOR,"Apr 1, 2020",0
South Korea,KOR,"Apr 2, 2020",0.11702936635444337
South Korea,KOR,"Apr 3, 2020",0.09752447196203615
South Korea,KOR,"Apr 4, 2020",0.05851468317722169
South Korea,KOR,"Apr 5, 2020",0.11702936635444337
South Korea,KOR,"Apr 6, 2020",0.05851468317722169
South Korea,KOR,"Apr 7, 2020",0.11702936635444337
South Korea,KOR,"Apr 8, 2020",0.15603915513925784
South Korea,KOR,"Apr 9, 2020",0.07801957756962892
South Korea,KOR,"Apr 10, 2020",0.07801957756962892
South Korea,KOR,"Apr 11, 2020",0
South Korea,KOR,"Apr 12, 2020",0.11702936635444337
South Korea,KOR,"Apr 13, 2020",0.05851468317722169
South Korea,KOR,"Apr 14, 2020",0.09752447196203615
South Korea,KOR,"Apr 15, 2020",0.05851468317722169
South Korea,KOR,"Apr 16, 2020",0.07801957756962892
South Korea,KOR,"Apr 17, 2020",0.01950489439240723
South Korea,KOR,"Apr 18, 2020",0.03900978878481446
South Korea,KOR,"Apr 19, 2020",0.03900978878481446
South Korea,KOR,"Apr 20, 2020",0.03900978878481446
South Korea,KOR,"Apr 21, 2020",0.01950489439240723
South Korea,KOR,"Apr 22, 2020",0.01950489439240723
South Korea,KOR,"Apr 23, 2020",0.03900978878481446
South Korea,KOR,"Apr 24, 2020",0
South Sudan,SSD,"Apr 6, 2020",0
South Sudan,SSD,"Apr 7, 2020",0
South Sudan,SSD,"Apr 8, 2020",0
South Sudan,SSD,"Apr 9, 2020",0
South Sudan,SSD,"Apr 10, 2020",0
South Sudan,SSD,"Apr 11, 2020",0
South Sudan,SSD,"Apr 12, 2020",0
South Sudan,SSD,"Apr 13, 2020",0
South Sudan,SSD,"Apr 14, 2020",0
South Sudan,SSD,"Apr 15, 2020",0
South Sudan,SSD,"Apr 16, 2020",0
South Sudan,SSD,"Apr 17, 2020",0
South Sudan,SSD,"Apr 18, 2020",0
South Sudan,SSD,"Apr 19, 2020",0
South Sudan,SSD,"Apr 20, 2020",0
South Sudan,SSD,"Apr 21, 2020",0
South Sudan,SSD,"Apr 22, 2020",0
South Sudan,SSD,"Apr 23, 2020",0
South Sudan,SSD,"Apr 24, 2020",0
Spain,ESP,"Dec 31, 2019",0
Spain,ESP,"Jan 1, 2020",0
Spain,ESP,"Jan 2, 2020",0
Spain,ESP,"Jan 3, 2020",0
Spain,ESP,"Jan 4, 2020",0
Spain,ESP,"Jan 5, 2020",0
Spain,ESP,"Jan 6, 2020",0
Spain,ESP,"Jan 7, 2020",0
Spain,ESP,"Jan 8, 2020",0
Spain,ESP,"Jan 9, 2020",0
Spain,ESP,"Jan 10, 2020",0
Spain,ESP,"Jan 11, 2020",0
Spain,ESP,"Jan 12, 2020",0
Spain,ESP,"Jan 13, 2020",0
Spain,ESP,"Jan 14, 2020",0
Spain,ESP,"Jan 15, 2020",0
Spain,ESP,"Jan 16, 2020",0
Spain,ESP,"Jan 17, 2020",0
Spain,ESP,"Jan 18, 2020",0
Spain,ESP,"Jan 19, 2020",0
Spain,ESP,"Jan 20, 2020",0
Spain,ESP,"Jan 21, 2020",0
Spain,ESP,"Jan 22, 2020",0
Spain,ESP,"Jan 23, 2020",0
Spain,ESP,"Jan 24, 2020",0
Spain,ESP,"Jan 25, 2020",0
Spain,ESP,"Jan 26, 2020",0
Spain,ESP,"Jan 27, 2020",0
Spain,ESP,"Jan 28, 2020",0
Spain,ESP,"Jan 29, 2020",0
Spain,ESP,"Jan 30, 2020",0
Spain,ESP,"Jan 31, 2020",0
Spain,ESP,"Feb 1, 2020",0
Spain,ESP,"Feb 2, 2020",0
Spain,ESP,"Feb 3, 2020",0
Spain,ESP,"Feb 4, 2020",0
Spain,ESP,"Feb 5, 2020",0
Spain,ESP,"Feb 6, 2020",0
Spain,ESP,"Feb 7, 2020",0
Spain,ESP,"Feb 8, 2020",0
Spain,ESP,"Feb 9, 2020",0
Spain,ESP,"Feb 10, 2020",0
Spain,ESP,"Feb 11, 2020",0
Spain,ESP,"Feb 12, 2020",0
Spain,ESP,"Feb 13, 2020",0
Spain,ESP,"Feb 14, 2020",0
Spain,ESP,"Feb 15, 2020",0
Spain,ESP,"Feb 16, 2020",0
Spain,ESP,"Feb 17, 2020",0
Spain,ESP,"Feb 18, 2020",0
Spain,ESP,"Feb 19, 2020",0
Spain,ESP,"Feb 20, 2020",0
Spain,ESP,"Feb 21, 2020",0
Spain,ESP,"Feb 22, 2020",0
Spain,ESP,"Feb 23, 2020",0
Spain,ESP,"Feb 24, 2020",0
Spain,ESP,"Feb 25, 2020",0
Spain,ESP,"Feb 26, 2020",0
Spain,ESP,"Feb 27, 2020",0
Spain,ESP,"Feb 28, 2020",0
Spain,ESP,"Feb 29, 2020",0
Spain,ESP,"Mar 1, 2020",0
Spain,ESP,"Mar 2, 2020",0
Spain,ESP,"Mar 3, 2020",0
Spain,ESP,"Mar 4, 2020",0
Spain,ESP,"Mar 5, 2020",0.021388186102799363
Spain,ESP,"Mar 6, 2020",0.042776372205598726
Spain,ESP,"Mar 7, 2020",0.042776372205598726
Spain,ESP,"Mar 8, 2020",0
Spain,ESP,"Mar 9, 2020",0
Spain,ESP,"Mar 10, 2020",0.49192828036438535
Spain,ESP,"Mar 11, 2020",0.14971730271959555
Spain,ESP,"Mar 12, 2020",0.2566582332335924
Spain,ESP,"Mar 13, 2020",0.7913628858035765
Spain,ESP,"Mar 14, 2020",0.7913628858035765
Spain,ESP,"Mar 15, 2020",0.32082279154199045
Spain,ESP,"Mar 16, 2020",3.2510042876255034
Spain,ESP,"Mar 17, 2020",0.44915190815878664
Spain,ESP,"Mar 18, 2020",3.892649870709484
Spain,ESP,"Mar 19, 2020",2.288535912999532
Spain,ESP,"Mar 20, 2020",3.6146034513730925
Spain,ESP,"Mar 21, 2020",5.026223734157851
Spain,ESP,"Mar 22, 2020",6.929772297306994
Spain,ESP,"Mar 23, 2020",8.426945324502949
Spain,ESP,"Mar 24, 2020",9.881341979493305
Spain,ESP,"Mar 25, 2020",10.993527656838873
Spain,ESP,"Mar 26, 2020",15.78448134386593
Spain,ESP,"Mar 27, 2020",14.009261897333584
Spain,ESP,"Mar 28, 2020",16.44751511305271
Spain,ESP,"Mar 29, 2020",17.79497083752907
Spain,ESP,"Mar 30, 2020",17.923299954145868
Spain,ESP,"Mar 31, 2020",17.367207115473082
Spain,ESP,"Apr 1, 2020",18.158570001276658
Spain,ESP,"Apr 2, 2020",18.47939279281865
Spain,ESP,"Apr 3, 2020",20.318776797659396
Spain,ESP,"Apr 4, 2020",19.933789447809005
Spain,ESP,"Apr 5, 2020",17.303042557164684
Spain,ESP,"Apr 6, 2020",14.41563743328677
Spain,ESP,"Apr 7, 2020",13.624274547483195
Spain,ESP,"Apr 8, 2020",15.891422274379927
Spain,ESP,"Apr 9, 2020",16.19085687981912
Spain,ESP,"Apr 10, 2020",14.608131108211966
Spain,ESP,"Apr 11, 2020",12.939852592193615
Spain,ESP,"Apr 12, 2020",10.907974912427676
Spain,ESP,"Apr 13, 2020",13.239287197632805
Spain,ESP,"Apr 14, 2020",11.05769221514727
Spain,ESP,"Apr 15, 2020",12.127101520287239
Spain,ESP,"Apr 16, 2020",11.186021331764067
Spain,ESP,"Apr 17, 2020",11.784890542642449
Spain,ESP,"Apr 18, 2020",7.4430887637741785
Spain,ESP,"Apr 19, 2020",12.084325148081641
Spain,ESP,"Apr 20, 2020",8.769156302147739
Spain,ESP,"Apr 21, 2020",8.533886255016945
Spain,ESP,"Apr 22, 2020",9.196920024203726
Spain,ESP,"Apr 23, 2020",9.303860954717724
Spain,ESP,"Apr 24, 2020",9.41080188523172
Sri Lanka,LKA,"Dec 31, 2019",0
Sri Lanka,LKA,"Jan 1, 2020",0
Sri Lanka,LKA,"Jan 2, 2020",0
Sri Lanka,LKA,"Jan 3, 2020",0
Sri Lanka,LKA,"Jan 4, 2020",0
Sri Lanka,LKA,"Jan 5, 2020",0
Sri Lanka,LKA,"Jan 6, 2020",0
Sri Lanka,LKA,"Jan 7, 2020",0
Sri Lanka,LKA,"Jan 8, 2020",0
Sri Lanka,LKA,"Jan 9, 2020",0
Sri Lanka,LKA,"Jan 10, 2020",0
Sri Lanka,LKA,"Jan 11, 2020",0
Sri Lanka,LKA,"Jan 12, 2020",0
Sri Lanka,LKA,"Jan 13, 2020",0
Sri Lanka,LKA,"Jan 14, 2020",0
Sri Lanka,LKA,"Jan 15, 2020",0
Sri Lanka,LKA,"Jan 16, 2020",0
Sri Lanka,LKA,"Jan 17, 2020",0
Sri Lanka,LKA,"Jan 18, 2020",0
Sri Lanka,LKA,"Jan 19, 2020",0
Sri Lanka,LKA,"Jan 20, 2020",0
Sri Lanka,LKA,"Jan 21, 2020",0
Sri Lanka,LKA,"Jan 22, 2020",0
Sri Lanka,LKA,"Jan 23, 2020",0
Sri Lanka,LKA,"Jan 24, 2020",0
Sri Lanka,LKA,"Jan 25, 2020",0
Sri Lanka,LKA,"Jan 26, 2020",0
Sri Lanka,LKA,"Jan 27, 2020",0
Sri Lanka,LKA,"Jan 28, 2020",0
Sri Lanka,LKA,"Jan 29, 2020",0
Sri Lanka,LKA,"Jan 30, 2020",0
Sri Lanka,LKA,"Jan 31, 2020",0
Sri Lanka,LKA,"Feb 1, 2020",0
Sri Lanka,LKA,"Feb 2, 2020",0
Sri Lanka,LKA,"Feb 3, 2020",0
Sri Lanka,LKA,"Feb 4, 2020",0
Sri Lanka,LKA,"Feb 5, 2020",0
Sri Lanka,LKA,"Feb 6, 2020",0
Sri Lanka,LKA,"Feb 7, 2020",0
Sri Lanka,LKA,"Feb 8, 2020",0
Sri Lanka,LKA,"Feb 9, 2020",0
Sri Lanka,LKA,"Feb 10, 2020",0
Sri Lanka,LKA,"Feb 11, 2020",0
Sri Lanka,LKA,"Feb 12, 2020",0
Sri Lanka,LKA,"Feb 13, 2020",0
Sri Lanka,LKA,"Feb 14, 2020",0
Sri Lanka,LKA,"Feb 15, 2020",0
Sri Lanka,LKA,"Feb 16, 2020",0
Sri Lanka,LKA,"Feb 17, 2020",0
Sri Lanka,LKA,"Feb 18, 2020",0
Sri Lanka,LKA,"Feb 19, 2020",0
Sri Lanka,LKA,"Feb 20, 2020",0
Sri Lanka,LKA,"Feb 21, 2020",0
Sri Lanka,LKA,"Feb 22, 2020",0
Sri Lanka,LKA,"Feb 23, 2020",0
Sri Lanka,LKA,"Feb 24, 2020",0
Sri Lanka,LKA,"Feb 25, 2020",0
Sri Lanka,LKA,"Feb 26, 2020",0
Sri Lanka,LKA,"Feb 27, 2020",0
Sri Lanka,LKA,"Feb 28, 2020",0
Sri Lanka,LKA,"Feb 29, 2020",0
Sri Lanka,LKA,"Mar 1, 2020",0
Sri Lanka,LKA,"Mar 2, 2020",0
Sri Lanka,LKA,"Mar 12, 2020",0
Sri Lanka,LKA,"Mar 13, 2020",0
Sri Lanka,LKA,"Mar 14, 2020",0
Sri Lanka,LKA,"Mar 15, 2020",0
Sri Lanka,LKA,"Mar 16, 2020",0
Sri Lanka,LKA,"Mar 17, 2020",0
Sri Lanka,LKA,"Mar 18, 2020",0
Sri Lanka,LKA,"Mar 19, 2020",0
Sri Lanka,LKA,"Mar 20, 2020",0
Sri Lanka,LKA,"Mar 21, 2020",0
Sri Lanka,LKA,"Mar 22, 2020",0
Sri Lanka,LKA,"Mar 23, 2020",0
Sri Lanka,LKA,"Mar 24, 2020",0
Sri Lanka,LKA,"Mar 25, 2020",0
Sri Lanka,LKA,"Mar 26, 2020",0
Sri Lanka,LKA,"Mar 27, 2020",0
Sri Lanka,LKA,"Mar 28, 2020",0
Sri Lanka,LKA,"Mar 29, 2020",0.046700057207570075
Sri Lanka,LKA,"Mar 30, 2020",0
Sri Lanka,LKA,"Mar 31, 2020",0
Sri Lanka,LKA,"Apr 1, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 2, 2020",0
Sri Lanka,LKA,"Apr 3, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 4, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 5, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 6, 2020",0
Sri Lanka,LKA,"Apr 7, 2020",0
Sri Lanka,LKA,"Apr 8, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 9, 2020",0.046700057207570075
Sri Lanka,LKA,"Apr 10, 2020",0
Sri Lanka,LKA,"Apr 11, 2020",0
Sri Lanka,LKA,"Apr 12, 2020",0
Sri Lanka,LKA,"Apr 13, 2020",0
Sri Lanka,LKA,"Apr 14, 2020",0
Sri Lanka,LKA,"Apr 15, 2020",0
Sri Lanka,LKA,"Apr 16, 2020",0
Sri Lanka,LKA,"Apr 17, 2020",0
Sri Lanka,LKA,"Apr 18, 2020",0
Sri Lanka,LKA,"Apr 19, 2020",0
Sri Lanka,LKA,"Apr 20, 2020",0
Sri Lanka,LKA,"Apr 21, 2020",0
Sri Lanka,LKA,"Apr 22, 2020",0
Sri Lanka,LKA,"Apr 23, 2020",0
Sri Lanka,LKA,"Apr 24, 2020",0
Sudan,SDN,"Mar 14, 2020",0
Sudan,SDN,"Mar 15, 2020",0.022805397280397082
Sudan,SDN,"Mar 16, 2020",0
Sudan,SDN,"Mar 17, 2020",0
Sudan,SDN,"Mar 18, 2020",0
Sudan,SDN,"Mar 19, 2020",0
Sudan,SDN,"Mar 20, 2020",0
Sudan,SDN,"Mar 21, 2020",0
Sudan,SDN,"Mar 22, 2020",0
Sudan,SDN,"Mar 23, 2020",0
Sudan,SDN,"Mar 24, 2020",0
Sudan,SDN,"Mar 25, 2020",0
Sudan,SDN,"Mar 26, 2020",0
Sudan,SDN,"Mar 27, 2020",0
Sudan,SDN,"Mar 28, 2020",0
Sudan,SDN,"Mar 29, 2020",0
Sudan,SDN,"Mar 30, 2020",0
Sudan,SDN,"Mar 31, 2020",0.022805397280397082
Sudan,SDN,"Apr 1, 2020",0
Sudan,SDN,"Apr 2, 2020",0
Sudan,SDN,"Apr 3, 2020",0
Sudan,SDN,"Apr 4, 2020",0
Sudan,SDN,"Apr 5, 2020",0
Sudan,SDN,"Apr 6, 2020",0
Sudan,SDN,"Apr 7, 2020",0
Sudan,SDN,"Apr 8, 2020",0
Sudan,SDN,"Apr 9, 2020",0
Sudan,SDN,"Apr 10, 2020",0
Sudan,SDN,"Apr 11, 2020",0
Sudan,SDN,"Apr 12, 2020",0
Sudan,SDN,"Apr 13, 2020",0
Sudan,SDN,"Apr 14, 2020",0.045610794560794164
Sudan,SDN,"Apr 15, 2020",0.022805397280397082
Sudan,SDN,"Apr 16, 2020",0
Sudan,SDN,"Apr 17, 2020",0
Sudan,SDN,"Apr 18, 2020",0
Sudan,SDN,"Apr 19, 2020",0.1140269864019854
Sudan,SDN,"Apr 20, 2020",0
Sudan,SDN,"Apr 21, 2020",0.045610794560794164
Sudan,SDN,"Apr 22, 2020",0
Sudan,SDN,"Apr 23, 2020",0.022805397280397082
Sudan,SDN,"Apr 24, 2020",0
Suriname,SUR,"Mar 15, 2020",0
Suriname,SUR,"Mar 21, 2020",0
Suriname,SUR,"Mar 22, 2020",0
Suriname,SUR,"Mar 23, 2020",0
Suriname,SUR,"Mar 24, 2020",0
Suriname,SUR,"Mar 25, 2020",0
Suriname,SUR,"Mar 26, 2020",0
Suriname,SUR,"Mar 27, 2020",0
Suriname,SUR,"Mar 28, 2020",0
Suriname,SUR,"Mar 29, 2020",0
Suriname,SUR,"Mar 30, 2020",0
Suriname,SUR,"Mar 31, 2020",0
Suriname,SUR,"Apr 1, 2020",0
Suriname,SUR,"Apr 2, 2020",0
Suriname,SUR,"Apr 3, 2020",0
Suriname,SUR,"Apr 4, 2020",1.7046403720207148
Suriname,SUR,"Apr 5, 2020",0
Suriname,SUR,"Apr 6, 2020",0
Suriname,SUR,"Apr 7, 2020",0
Suriname,SUR,"Apr 8, 2020",0
Suriname,SUR,"Apr 9, 2020",0
Suriname,SUR,"Apr 10, 2020",0
Suriname,SUR,"Apr 11, 2020",0
Suriname,SUR,"Apr 12, 2020",0
Suriname,SUR,"Apr 13, 2020",0
Suriname,SUR,"Apr 14, 2020",0
Suriname,SUR,"Apr 15, 2020",0
Suriname,SUR,"Apr 16, 2020",0
Suriname,SUR,"Apr 17, 2020",0
Suriname,SUR,"Apr 18, 2020",0
Suriname,SUR,"Apr 19, 2020",0
Suriname,SUR,"Apr 20, 2020",0
Suriname,SUR,"Apr 21, 2020",0
Suriname,SUR,"Apr 22, 2020",0
Suriname,SUR,"Apr 23, 2020",0
Suriname,SUR,"Apr 24, 2020",0
Swaziland,SWZ,"Mar 15, 2020",0
Swaziland,SWZ,"Mar 16, 2020",0
Swaziland,SWZ,"Mar 17, 2020",0
Swaziland,SWZ,"Mar 18, 2020",0
Swaziland,SWZ,"Mar 19, 2020",0
Swaziland,SWZ,"Mar 20, 2020",0
Swaziland,SWZ,"Mar 21, 2020",0
Swaziland,SWZ,"Mar 22, 2020",0
Swaziland,SWZ,"Mar 23, 2020",0
Swaziland,SWZ,"Mar 24, 2020",0
Swaziland,SWZ,"Mar 25, 2020",0
Swaziland,SWZ,"Mar 26, 2020",0
Swaziland,SWZ,"Mar 27, 2020",0
Swaziland,SWZ,"Mar 28, 2020",0
Swaziland,SWZ,"Mar 29, 2020",0
Swaziland,SWZ,"Mar 30, 2020",0
Swaziland,SWZ,"Mar 31, 2020",0
Swaziland,SWZ,"Apr 1, 2020",0
Swaziland,SWZ,"Apr 2, 2020",0
Swaziland,SWZ,"Apr 3, 2020",0
Swaziland,SWZ,"Apr 4, 2020",0
Swaziland,SWZ,"Apr 5, 2020",0
Swaziland,SWZ,"Apr 6, 2020",0
Swaziland,SWZ,"Apr 7, 2020",0
Swaziland,SWZ,"Apr 8, 2020",0
Swaziland,SWZ,"Apr 9, 2020",0
Swaziland,SWZ,"Apr 10, 2020",0
Swaziland,SWZ,"Apr 11, 2020",0
Swaziland,SWZ,"Apr 12, 2020",0
Swaziland,SWZ,"Apr 13, 2020",0
Swaziland,SWZ,"Apr 14, 2020",0
Swaziland,SWZ,"Apr 15, 2020",0
Swaziland,SWZ,"Apr 16, 2020",0
Swaziland,SWZ,"Apr 17, 2020",0
Swaziland,SWZ,"Apr 18, 2020",0.8619471040301199
Swaziland,SWZ,"Apr 19, 2020",0
Swaziland,SWZ,"Apr 20, 2020",0
Swaziland,SWZ,"Apr 21, 2020",0
Swaziland,SWZ,"Apr 22, 2020",0
Swaziland,SWZ,"Apr 23, 2020",0
Swaziland,SWZ,"Apr 24, 2020",0
Sweden,SWE,"Dec 31, 2019",0
Sweden,SWE,"Jan 1, 2020",0
Sweden,SWE,"Jan 2, 2020",0
Sweden,SWE,"Jan 3, 2020",0
Sweden,SWE,"Jan 4, 2020",0
Sweden,SWE,"Jan 5, 2020",0
Sweden,SWE,"Jan 6, 2020",0
Sweden,SWE,"Jan 7, 2020",0
Sweden,SWE,"Jan 8, 2020",0
Sweden,SWE,"Jan 9, 2020",0
Sweden,SWE,"Jan 10, 2020",0
Sweden,SWE,"Jan 11, 2020",0
Sweden,SWE,"Jan 12, 2020",0
Sweden,SWE,"Jan 13, 2020",0
Sweden,SWE,"Jan 14, 2020",0
Sweden,SWE,"Jan 15, 2020",0
Sweden,SWE,"Jan 16, 2020",0
Sweden,SWE,"Jan 17, 2020",0
Sweden,SWE,"Jan 18, 2020",0
Sweden,SWE,"Jan 19, 2020",0
Sweden,SWE,"Jan 20, 2020",0
Sweden,SWE,"Jan 21, 2020",0
Sweden,SWE,"Jan 22, 2020",0
Sweden,SWE,"Jan 23, 2020",0
Sweden,SWE,"Jan 24, 2020",0
Sweden,SWE,"Jan 25, 2020",0
Sweden,SWE,"Jan 26, 2020",0
Sweden,SWE,"Jan 27, 2020",0
Sweden,SWE,"Jan 28, 2020",0
Sweden,SWE,"Jan 29, 2020",0
Sweden,SWE,"Jan 30, 2020",0
Sweden,SWE,"Jan 31, 2020",0
Sweden,SWE,"Feb 1, 2020",0
Sweden,SWE,"Feb 2, 2020",0
Sweden,SWE,"Feb 3, 2020",0
Sweden,SWE,"Feb 4, 2020",0
Sweden,SWE,"Feb 5, 2020",0
Sweden,SWE,"Feb 6, 2020",0
Sweden,SWE,"Feb 7, 2020",0
Sweden,SWE,"Feb 8, 2020",0
Sweden,SWE,"Feb 9, 2020",0
Sweden,SWE,"Feb 10, 2020",0
Sweden,SWE,"Feb 11, 2020",0
Sweden,SWE,"Feb 12, 2020",0
Sweden,SWE,"Feb 13, 2020",0
Sweden,SWE,"Feb 14, 2020",0
Sweden,SWE,"Feb 15, 2020",0
Sweden,SWE,"Feb 16, 2020",0
Sweden,SWE,"Feb 17, 2020",0
Sweden,SWE,"Feb 18, 2020",0
Sweden,SWE,"Feb 19, 2020",0
Sweden,SWE,"Feb 20, 2020",0
Sweden,SWE,"Feb 21, 2020",0
Sweden,SWE,"Feb 22, 2020",0
Sweden,SWE,"Feb 23, 2020",0
Sweden,SWE,"Feb 24, 2020",0
Sweden,SWE,"Feb 25, 2020",0
Sweden,SWE,"Feb 26, 2020",0
Sweden,SWE,"Feb 27, 2020",0
Sweden,SWE,"Feb 28, 2020",0
Sweden,SWE,"Feb 29, 2020",0
